"FoodID","FoodOrder","RecipeFoodID","PreparationMethodID","AmountIsAsPurchased","AmountUnitID","AmountValue","RecipeFoodText","RecipeFoodTextNormalized","RecipeFoodTextPhonetic"
33100,6,813,,0,5,0.50,"1/2 tsp garlic powder","1 2 TSP GARLIC POWDER","  TSP KRLK PTR"
33100,7,815,,0,5,0.50,"1/2 tsp ground oregano","1 2 TSP GROUND OREGANO","  TSP KRNT ORKN"
33101,1,3255,1,0,15,1.00,"1 lb ground turkey","1 LB GROUND TURKEY","LB KRNT TRK"
33101,2,633,6,0,8,0.75,"3/4 cup onions, minced","3 4 CUP ONIONS MINCED","  KP ONNS  MNST"
33101,3,114,,0,6,2.00,"2 Tbsp margarine","2 TBSP MARGARINE","TBSP MRKRN"
33101,4,1821,,0,8,3.00,"3 cups water","3 CUPS WATER","KPS WTR"
33101,5,813,,0,5,0.50,"1/2 tsp garlic powder","1 2 TSP GARLIC POWDER","  TSP KRLK PTR"
33101,6,810,,0,6,1.00,"1 Tbsp chili powder","1 TBSP CHILI POWDER","TBSP XL PTR"
33101,7,817,,0,6,1.00,"1 Tbsp dry parsley flakes","1 TBSP DRY PARSLEY FLAKES","TBSP TR PRSL FLKS"
33101,8,816,,0,5,1.00,"1 tsp paprika","1 TSP PAPRIKA","TSP PPRK"
33101,9,1186,,0,5,2.00,"2 tsp dry mustard","2 TSP DRY MUSTARD","TSP TR MSTRT"
33101,10,514,22,0,11,15.50,"15 1/2 oz can red kidney beans, drained","15 1 2 OZ CAN RED KIDNEY BEANS DRAINED","  OS KN RT KTN BNS  TRNT"
33101,11,1699,,0,11,6.00,"6 oz can tomato paste","6 OZ CAN TOMATO PASTE","OS KN TMT PST"
33101,12,321,,0,8,0.50,"1/2 cup pearled barley","1 2 CUP PEARLED BARLEY","  KP PRLT BRL"
33101,13,5,,0,8,0.75,"3/4 cup cheddar cheese, shredded","3 4 CUP CHEDDAR CHEESE SHREDDED","  KP XTR XS  XRTT"
33102,1,32381,,0,2,1.00,"1 chicken bouillon cube","1 CHICKEN BOUILLON CUBE","XKN BLN KB"
33102,2,1821,,0,8,0.50,"1/2 cup hot water","1 2 CUP HOT WATER","  KP HT WTR"
33102,3,2834,,0,6,2.00,"2 Tbsp soy sauce","2 TBSP SOY SAUCE","TBSP S SS"
33102,4,1706,,0,6,1.00,"1 Tbsp cornstarch","1 TBSP CORNSTARCH","TBSP KRNSTRX"
33102,5,130,,0,6,2.00,"2 Tbsp vegetable oil","2 TBSP VEGETABLE OIL","TBSP FJTBL OL"
33102,6,813,,0,5,0.50,"1/2 tsp garlic powder","1 2 TSP GARLIC POWDER","  TSP KRLK PTR"
33102,7,29306,40,0,15,1.00,"1 lb turkey, cubed","1 LB TURKEY CUBED","LB TRK  KBT"
33102,8,600,47,0,8,1.75,"1 3/4 cup carrots, thinly sliced","1 3 4 CUP CARROTS THINLY SLICED","  KP KRTS  0NL SLST"
33102,9,1111,47,0,8,1.00,"1 cup zucchini, sliced","1 CUP ZUCCHINI SLICED","KP SKXN  SLST"
33102,10,633,47,0,8,0.50,"1/2 cup onions, thinly sliced","1 2 CUP ONIONS THINLY SLICED","  KP ONNS  0NL SLST"
33102,11,1821,,0,8,0.25,"1/4 cup hot water","1 4 CUP HOT WATER","  KP HT WTR"
33103,1,3255,1,0,15,1.25,"1 lb 4 oz ground turkey","1 LB 4 OZ GROUND TURKEY","LB  OS KRNT TRK"
33103,2,8710,1,0,8,1.00,"1 cup bread crumbs","1 CUP BREAD CRUMBS","KP BRT KRMBS"
33103,3,96,27,0,2,1.00,"1 egg","1 EGG","EK"
33103,4,636,1,0,8,0.25,"1/4 cup green onions, chopped","1 4 CUP GREEN ONIONS CHOPPED","  KP KRN ONNS  XPT"
33103,5,700,,0,6,1.00,"1 Tbsp prepared mustard","1 TBSP PREPARED MUSTARD","TBSP PRPRT MSTRT"
33103,6,114,,0,6,1.50,"1 1/2 Tbsp margarine","1 1 2 TBSP MARGARINE","  TBSP MRKRN"
33103,7,826,,0,8,0.50,"1/2 cup chicken broth","1 2 CUP CHICKEN BROTH","  KP XKN BR0"
33104,1,1144,,0,2,4.00,"4 (8 oz each) baking potatoes","4 8 OZ EACH BAKING POTATOES","OS EX  BKNK PTTS"
33104,2,8,,0,8,0.87,"7/8 cup low fat cottage cheese","7 8 CUP LOW FAT COTTAGE CHEESE","  KP L FT KTJ XS"
33104,3,50,,0,6,2.00,"2 Tbsp whole milk","2 TBSP WHOLE MILK","TBSP WL MLK"
33104,4,633,,0,6,2.00,"2 Tbsp onion, minced","2 TBSP ONION MINCED","TBSP ONN  MNST"
33104,5,816,,0,5,0.25,"1/4 tsp paprika","1 4 TSP PAPRIKA","  TSP PPRK"
33105,1,130,,0,5,1.00,"1 tsp vegetable oil","1 TSP VEGETABLE OIL","TSP FJTBL OL"
33105,2,633,6,0,8,0.50,"1/2 cup onions, minced","1 2 CUP ONIONS MINCED","  KP ONNS  MNST"
33105,3,600,6,0,8,0.50,"1/2 cup carrots, diced","1 2 CUP CARROTS DICED","  KP KRTS  TST"
33105,4,609,6,0,8,0.50,"1/2 cup celery, sliced","1 2 CUP CELERY SLICED","  KP SLR  SLST"
33105,5,813,,0,5,0.50,"1/2 tsp garlic powder","1 2 TSP GARLIC POWDER","  TSP KRLK PTR"
33105,6,503,41,0,8,0.12,"1/8 cup flour","1 8 CUP FLOUR","  KP FLR"
33105,7,815,,0,5,0.25,"1/4 tsp dried oregano flakes","1 4 TSP DRIED OREGANO FLAKES","  TSP TRT ORKN FLKS"
33105,8,30554,,0,8,3.00,"3 cup chicken broth, reduced sodium","3 CUP CHICKEN BROTH REDUCED SODIUM","KP XKN BR0  RTST STM"
33105,9,29253,6,0,8,2.00,"2 cup potatoes, peeled, diced","2 CUP POTATOES PEELED DICED","KP PTTS  PLT  TST"
33105,10,3173,,0,8,0.25,"1/4 cup chicken, cooked, chopped","1 4 CUP CHICKEN COOKED CHOPPED","  KP XKN  KKT  XPT"
33105,11,50,44,0,8,0.50,"1/2 cup whole milk","1 2 CUP WHOLE MILK","  KP WL MLK"
33105,12,2877,,0,8,1.00,"1 cup noodles, yolk free, enriched, uncooked","1 CUP NOODLES YOLK FREE ENRICHED UNCOOKED","KP NTLS  YLK FR  ENRXT  UNKKT"
33106,1,633,6,0,8,0.75,"3/4 cup onion, chopped","3 4 CUP ONION CHOPPED","  KP ONN  XPT"
33106,2,29253,6,0,8,4.50,"4 1/2 cup potatoes, peeled, diced","4 1 2 CUP POTATOES PEELED DICED","  KP PTTS  PLT  TST"
33106,3,114,,0,6,1.00,"1 Tbsp margarine","1 TBSP MARGARINE","TBSP MRKRN"
33106,4,503,29,0,6,3.00,"3 Tbsp flour","3 TBSP FLOUR","TBSP FLR"
33106,5,50,29,0,9,1.00,"1 qt whole milk","1 QT WHOLE MILK","KT WL MLK"
34222,1,1821,,0,10,0.50,"1/2 gal water","1 2 GAL WATER","  KL WTR"
34222,2,28061,30,0,15,1.50,"1 lb 8 oz  brown rice","1 LB 8 OZ BROWN RICE","LB  OS  BRN RS"
34222,3,14599,,0,15,6.00,"6 lb tofu","6 LB TOFU","LB TF"
34222,4,600,47,0,15,1.50,"1 lb 8 oz carrots, thinly sliced","1 LB 8 OZ CARROTS THINLY SLICED","LB  OS KRTS  0NL SLST"
34222,5,5787,47,0,11,12.00,"12 oz green peppers, bite size","12 OZ GREEN PEPPERS BITE SIZE","OS KRN PPRS  BT SS"
34222,6,1067,,0,5,3.00,"3 tsp garlic","3 TSP GARLIC","TSP KRLK"
34222,7,1068,,0,5,1.00,"1 tsp ginger root","1 TSP GINGER ROOT","TSP JNJR RT"
34222,8,529,,0,15,2.00,"2 lb walnuts, broken","2 LB WALNUTS BROKEN","LB WLNTS  BRKN"
34222,9,32730,47,0,15,2.25,"2 lb 4 oz pea pods","2 LB 4 OZ PEA PODS","LB  OS P PTS"
34222,10,16846,,0,15,2.50,"2 1/2 lb  cherry tomatoes, halved","2 1 2 LB CHERRY TOMATOES HALVED","  LB  XR TMTS  HLFT"
34222,11,2835,,0,11,4.00,"4 oz low sodium soy sauce ","4 OZ LOW SODIUM SOY SAUCE ","OS L STM S SS "
34224,1,1080,,0,15,7.00,"7 lb mushrooms in brine","7 LB MUSHROOMS IN BRINE","LB MXRMS IN BRN"
34224,2,609,41,0,15,9.70,"9.7 lb celery","97 LB CELERY","LB SLR"
34224,3,633,47,0,15,9.70,"9.7 lb onions","97 LB ONIONS","LB ONNS"
34224,5,1134,22,0,15,4.00,"4 lb water chestnuts, sliced","4 LB WATER CHESTNUTS SLICED","LB WTR XSTNTS  SLST"
34224,6,3086,,0,15,15.50,"15 1/2 lb cream of mushroom soup","15 1 2 LB CREAM OF MUSHROOM SOUP","  LB KRM OF MXRM SP"
34224,7,51,1,0,15,2.40,"2.4 lb 2% milk","24 LB 2 MILK","LB  MLK"
34224,8,529,,0,15,5.80,"5.8 lb walnuts","58 LB WALNUTS","LB WLNTS"
34224,9,1683,22,0,15,1.00,"1 lb diced pimentos","1 LB DICED PIMENTOS","LB TST PMNTS"
34224,10,449,,0,15,8.00,"8 lb chow mein noodles","8 LB CHOW MEIN NOODLES","LB X MN NTLS"
34225,1,636,,0,11,8.75,"8 3/4 oz green onion tops","8 3 4 OZ GREEN ONION TOPS","  OS KRN ONN TPS"
34225,2,2871,6,0,11,1.43,"1 lb 7 oz  rice, long grain, wild","1 LB 7 OZ RICE LONG GRAIN WILD","LB  OS  RS  LNK KRN  WLT"
34225,3,131,6,0,11,1.43,"1 lb 7 oz rice, brown","1 LB 7 OZ RICE BROWN","LB  OS RS  BRN"
34225,4,822,,0,6,1.33,"1 Tbsp + 1/2 tsp table salt","1 TBSP 1 2 TSP TABLE SALT","TBSP    TSP TBL SLT"
34225,5,1821,,0,15,6.00,"6 lb water","6 LB WATER","LB WTR"
34225,6,2681,,0,11,3.00,"3 oz salad oil","3 OZ SALAD OIL","OS SLT OL"
34225,7,600,47,0,11,8.75,"8 3/4 oz carrots, matchstick","8 3 4 OZ CARROTS MATCHSTICK","  OS KRTS  MXSTK"
34225,8,594,47,0,11,8.75,"8 3/4 oz cabbage, white, shredded","8 3 4 OZ CABBAGE WHITE SHREDDED","  OS KBJ  WT  XRTT"
34225,9,32827,47,0,11,8.75,"8 3/4 oz broccoli, flowerettes","8 3 4 OZ BROCCOLI FLOWERETTES","  OS BRKKL  FLWRTS"
34225,10,14599,,0,15,1.09,"1 lb 1 1/2 oz tofu, 1/2 inch cubes, drained","1 LB 1 1 2 OZ TOFU 1 2 INCH CUBES DRAINED","LB    OS TF    INX KBS  TRNT"
34225,11,1409,,0,2,26.00,"26 pocket pita bread","26 POCKET PITA BREAD","PKT PT BRT"
34226,1,131,6,0,11,70.00,"4 lb 6 oz  rice, brown","4 LB 6 OZ RICE BROWN","LB  OS  RS  BRN"
34226,2,114,,0,11,10.00,"10 oz margarine","10 OZ MARGARINE","OS MRKRN"
34226,3,822,,0,5,1.25,"1 1/4 tsp salt","1 1 4 TSP SALT","  TSP SLT"
34226,4,1821,,0,8,18.00,"1 gal 2 cups water, cold","1 GAL 2 CUPS WATER COLD","KL  KPS WTR  KLT"
34226,5,1168,,0,11,4.00,"4 oz sesame seeds","4 OZ SESAME SEEDS","OS SSM STS"
34226,6,2681,,0,6,10.00,"10 Tbsp salad oil","10 TBSP SALAD OIL","TBSP SLT OL"
34226,7,636,47,0,11,10.00,"10 oz green onions, minced","10 OZ GREEN ONIONS MINCED","OS KRN ONNS  MNST"
34226,8,1067,,0,11,1.50,"1 1/2 oz garlic, fresh","1 1 2 OZ GARLIC FRESH","  OS KRLK  FRX"
34226,9,8735,8,0,15,4.00,"4 lb bean sprouts","4 LB BEAN SPROUTS","LB BN SPRTS"
34226,10,2834,,0,8,1.25,"1 1/4 cups soy sauce","1 1 4 CUPS SOY SAUCE","  KPS S SS"
34227,1,605,47,0,15,1.50,"1 1/2 lb cauliflower","1 1 2 LB CAULIFLOWER","  LB KLFLWR"
34227,2,1821,,0,9,2.00,"2 qt water","2 QT WATER","KT WTR"
34227,3,822,,0,11,2.00,"2 oz salt","2 OZ SALT","OS SLT"
34227,4,630,41,0,15,1.70,"1 lb 11 1/2 oz mushrooms, fresh","1 LB 11 1 2 OZ MUSHROOMS FRESH","LB    OS MXRMS  FRX"
34227,5,600,47,0,15,1.75,"1 3/4 lb carrot coins","1 3 4 LB CARROT COINS","  LB KRT KNS"
34227,6,8735,8,0,15,1.75,"1 3/4 lb bean sprouts, fresh","1 3 4 LB BEAN SPROUTS FRESH","  LB BN SPRTS  FRX"
34227,7,1047,8,0,11,14.00,"14 oz bamboo shoots","14 OZ BAMBOO SHOOTS","OS BMB XTS"
34227,8,1133,,0,11,11.00,"11 oz water chestnuts","11 OZ WATER CHESTNUTS","OS WTR XSTNTS"
34227,9,1821,,0,15,3.75,"3 3/4 lb water","3 3 4 LB WATER","  LB WTR"
34227,10,822,,0,11,3.00,"3 oz salt","3 OZ SALT","OS SLT"
34227,11,120,,0,11,2.00,"2 oz corn oil","2 OZ CORN OIL","OS KRN OL"
34227,12,131,6,0,15,2.50,"2 1/2 lb rice, brown","2 1 2 LB RICE BROWN","  LB RS  BRN"
34227,13,120,,0,6,4.00,"4 Tbsp corn oil","4 TBSP CORN OIL","TBSP KRN OL"
34227,14,2834,,0,8,0.50,"1/2 cup soy sauce","1 2 CUP SOY SAUCE","  KP S SS"
34227,15,449,,0,15,1.00,"1 lb chow mein noodles","1 LB CHOW MEIN NOODLES","LB X MN NTLS"
34228,1,2681,,0,8,1.50,"1 1 /2 cups salad oil","1 1 2 CUPS SALAD OIL","KPS SLT OL"
34228,2,485,47,0,15,3.00,"3 lb rice, parboiled","3 LB RICE PARBOILED","LB RS  PRBLT"
34228,3,1067,,0,11,1.50,"1 1/2 oz garlic, fresh minced","1 1 2 OZ GARLIC FRESH MINCED","  OS KRLK  FRX MNST"
34228,4,636,47,0,15,1.50,"1 1/2 lb green onion, chopped","1 1 2 LB GREEN ONION CHOPPED","  LB KRN ONN  XPT"
34228,5,1086,,0,15,1.00,"1 lb jalapeno pepper, sliced, canned","1 LB JALAPENO PEPPER SLICED CANNED","LB JLPN PPR  SLST  KNT"
34228,6,3952,,0,15,1.50,"1 1/2 lb tomatoes, fresh, peeled, chopped","1 1 2 LB TOMATOES FRESH PEELED CHOPPED","  LB TMTS  FRX  PLT  XPT"
34228,7,1821,,0,9,3.00,"3 qt water","3 QT WATER","KT WTR"
34228,8,8381,,0,11,1.66,"1 2/3 oz vegetable base, low salt","1 2 3 OZ VEGETABLE BASE LOW SALT","  OS FJTBL BS  L SLT"
34229,1,321,,0,15,2.00,"2 lb barley, pearled","2 LB BARLEY PEARLED","LB BRL  PRLT"
34229,2,1821,,0,10,1.50,"1 1/2 gal water","1 1 2 GAL WATER","  KL WTR"
34229,3,114,,0,15,1.00,"1 lb margarine","1 LB MARGARINE","LB MRKRN"
34229,4,633,47,0,15,3.00,"3 lb onions, diced 1/2''","3 LB ONIONS DICED 1 2","LB ONNS  TST  "
34229,5,29242,8,0,15,1.50,"1 1/2 lb carrots, frozen, diced","1 1 2 LB CARROTS FROZEN DICED","  LB KRTS  FRSN  TST"
34229,6,8466,41,0,15,8.00,"8 lb mushrooms, diced","8 LB MUSHROOMS DICED","LB MXRMS  TST"
34229,7,8381,,0,15,1.00,"1 lb soup base, vegetarian","1 LB SOUP BASE VEGETARIAN","LB SP BS  FJTRN"
34229,8,1821,,0,10,5.00,"5 gal water","5 GAL WATER","KL WTR"
34229,9,822,,0,5,2.00,"2 tsp salt","2 TSP SALT","TSP SLT"
34229,10,1188,,0,5,0.50,"1/2 tsp pepper, white","1 2 TSP PEPPER WHITE","  TSP PPR  WT"
34230,1,29249,8,0,15,3.00,"3 lb snow pea pods, frozen","3 LB SNOW PEA PODS FROZEN","LB SN P PTS  FRSN"
34230,2,608,47,0,15,3.25,"3 lb 4 oz celery","3 LB 4 OZ CELERY","LB  OS SLR"
34230,3,636,47,0,11,10.50,"10 1/2 oz green onions","10 1 2 OZ GREEN ONIONS","  OS KRN ONNS"
34230,4,8735,8,0,15,3.00,"3 lb bean sprouts","3 LB BEAN SPROUTS","LB BN SPRTS"
34230,5,600,47,0,15,3.25,"1 lb 4 oz carrots","1 LB 4 OZ CARROTS","LB  OS KRTS"
34230,6,1821,,0,15,7.00,"7 lb water","7 LB WATER","LB WTR"
34230,7,120,,0,6,5.00,"5 Tbsp corn oil","5 TBSP CORN OIL","TBSP KRN OL"
34230,8,822,,0,5,7.50,"2 Tbsp 1 1/2 tsp salt","2 TBSP 1 1 2 TSP SALT","TBSP    TSP SLT"
34230,9,483,47,0,15,3.50,"3 lb 8 oz rice","3 LB 8 OZ RICE","LB  OS RS"
34230,10,120,,0,9,1.00,"1 qt corn oil","1 QT CORN OIL","KT KRN OL"
34230,11,262,,0,8,3.50,"3 1/2 cups lemon juice","3 1 2 CUPS LEMON JUICE","  KPS LMN JS"
34230,12,2834,,0,8,1.50,"1 1/2 cups soy sauce","1 1 2 CUPS SOY SAUCE","  KPS S SS"
34230,13,1183,,0,5,2.25,"2 1/4 tsp ground ginger","2 1 4 TSP GROUND GINGER","  TSP KRNT JNJR"
34230,14,813,,0,5,1.00,"1 tsp garlic powder","1 TSP GARLIC POWDER","TSP KRLK PTR"
34231,1,608,47,0,15,6.50,"6 1/2 lb celery, fresh","6 1 2 LB CELERY FRESH","  LB SLR  FRX"
34231,2,600,47,0,15,2.50,"2 1/2 lb carrots, fresh","2 1 2 LB CARROTS FRESH","  LB KRTS  FRX"
34231,3,120,,0,9,2.00,"2 qt corn oil","2 QT CORN OIL","KT KRN OL"
34231,4,8735,8,0,15,6.00,"6 lb bean sprouts, fresh","6 LB BEAN SPROUTS FRESH","LB BN SPRTS  FRX"
34231,5,262,,0,9,1.75,"1 qt 3 cups lemon juice","1 QT 3 CUPS LEMON JUICE","KT  KPS LMN JS"
34231,6,2834,,0,8,3.00,"3 cups soy sauce","3 CUPS SOY SAUCE","KPS S SS"
34231,7,1183,,0,6,1.50,"1 1/2 Tbsp ginger, ground","1 1 2 TBSP GINGER GROUND","  TBSP JNJR  KRNT"
34231,8,813,,0,5,1.75,"1 3/4 tsp garlic  powder","1 3 4 TSP GARLIC POWDER","  TSP KRLK  PTR"
34231,9,1821,,0,15,14.00,"14 lb water","14 LB WATER","LB WTR"
34231,10,120,,0,6,10.00,"10 Tbsp corn oil","10 TBSP CORN OIL","TBSP KRN OL"
34231,11,822,,0,6,5.00,"5 Tbsp salt","5 TBSP SALT","TBSP SLT"
34231,12,483,47,0,15,7.00,"7 lb rice, white","7 LB RICE WHITE","LB RS  WT"
34231,13,636,47,0,15,1.30,"1 lb 5 oz  green onions","1 LB 5 OZ GREEN ONIONS","LB  OS  KRN ONNS"
34231,14,29249,8,0,15,6.00,"6 lb snow peas, frozen","6 LB SNOW PEAS FROZEN","LB SN PS  FRSN"
34232,1,11729,,0,15,0.04,"0.64 oz ground cumin","064 OZ GROUND CUMIN","OS KRNT KMN"
34232,2,821,,0,15,0.02,"0.32 oz ground thyme","032 OZ GROUND THYME","OS KRNT 0M"
34232,3,1188,,0,15,0.01,"0.16 oz white pepper","016 OZ WHITE PEPPER","OS WT PPR"
34232,4,483,47,0,15,12.50,"12 1/2 lb long grain rice, raw","12 1 2 LB LONG GRAIN RICE RAW","  LB LNK KRN RS  R"
34232,5,124,,0,15,0.80,"13 oz peanut oil","13 OZ PEANUT OIL","OS PNT OL"
34232,6,8381,,0,15,0.40,"6 1/2 oz vegetarian base","6 1 2 OZ VEGETARIAN BASE","  OS FJTRN BS"
34232,7,1821,,0,10,2.00,"2 gal water","2 GAL WATER","KL WTR"
34232,8,124,,0,15,0.63,"10 oz peanut oil","10 OZ PEANUT OIL","OS PNT OL"
34232,9,1067,,0,15,0.07,"1 oz garlic, chopped fine","1 OZ GARLIC CHOPPED FINE","OS KRLK  XPT FN"
34232,10,1068,,0,15,0.07,"1 oz ginger, fresh, chopped fine","1 OZ GINGER FRESH CHOPPED FINE","OS JNJR  FRX  XPT FN"
34232,11,633,47,0,15,2.50,"2 1/2 lb onions, diced, 3/8''","2 1 2 LB ONIONS DICED 3 8","  LB ONNS  TST   "
34232,12,600,47,0,15,3.10,"3 lb 1 1/2 oz carrot coins","3 LB 1 1 2 OZ CARROT COINS","LB    OS KRT KNS"
34232,13,32827,47,0,15,4.50,"4 1/2 lb fresh broccoli flowerettes","4 1 2 LB FRESH BROCCOLI FLOWERETTES","  LB FRX BRKKL FLWRTS"
34232,14,643,47,0,15,1.25,"1 1/4 lb green pepper, diced 3/8''","1 1 4 LB GREEN PEPPER DICED 3 8","  LB KRN PPR  TST  "
34232,15,29707,47,0,15,1.25,"1 1/4  lb red peppers, diced 3/8''","1 1 4 LB RED PEPPERS DICED 3 8","   LB RT PPRS  TST  "
34232,16,637,,0,15,0.02,"0.32 oz fresh parsley, chopped","032 OZ FRESH PARSLEY CHOPPED","OS FRX PRSL  XPT"
34232,17,2807,,0,15,2.50,"2 1/2 lb blanced unsalted peanuts","2 1 2 LB BLANCED UNSALTED PEANUTS","  LB BLNST UNSLTT PNTS"
34232,18,29718,,0,15,0.63,"10 oz sunflower seeds","10 OZ SUNFLOWER SEEDS","OS SNFLWR STS"
34232,19,637,,0,15,0.02,"0.32 oz fresh parsley, chopped","032 OZ FRESH PARSLEY CHOPPED","OS FRX PRSL  XPT"
34233,1,114,,0,11,4.00,"4 oz margarine","4 OZ MARGARINE","OS MRKRN"
34233,2,633,47,0,15,1.12,"1 lb 2 oz onions, diced","1 LB 2 OZ ONIONS DICED","LB  OS ONNS  TST"
34233,3,601,47,0,15,1.00,"1 lb carrots, shredded","1 LB CARROTS SHREDDED","LB KRTS  XRTT"
34233,4,643,1,0,11,10.00,"10 oz green peppers, chopped","10 OZ GREEN PEPPERS CHOPPED","OS KRN PPRS  XPT"
34233,5,528,,0,11,4.50,"4 1/2 oz sunflower seeds","4 1 2 OZ SUNFLOWER SEEDS","  OS SNFLWR STS"
34233,6,96,1,0,2,8.00,"8 eggs, fresh","8 EGGS FRESH","EKS  FRX"
34233,7,8710,1,0,11,13.00,"13 oz bread crumbs","13 OZ BREAD CRUMBS","OS BRT KRMBS"
34233,8,822,,0,5,0.50,"1/2 tsp salt","1 2 TSP SALT","  TSP SLT"
34233,9,1188,,0,5,1.00,"1 tsp white pepper","1 TSP WHITE PEPPER","TSP WT PPR"
34234,1,29318,8,0,15,3.00,"3 lb baby lima beans, frozen","3 LB BABY LIMA BEANS FROZEN","LB BB LM BNS  FRSN"
34234,2,16850,47,0,11,1.75,"28 oz onions, red","28 OZ ONIONS RED","OS ONNS  RT"
34234,3,643,47,0,11,14.00,"14 oz green pepper","14 OZ GREEN PEPPER","OS KRN PPR"
34234,4,608,41,0,11,14.00,"14 oz celery","14 OZ CELERY","OS SLR"
34234,5,1067,,0,11,1.25,"1 1/4 oz garlic clove","1 1 4 OZ GARLIC CLOVE","  OS KRLK KLF"
34234,6,114,,0,11,9.50,"9 1/2 oz margarine","9 1 2 OZ MARGARINE","  OS MRKRN"
34234,7,32818,,0,15,7.50,"7 1/2 lb crushed tomatoes","7 1 2 LB CRUSHED TOMATOES","  LB KRXT TMTS"
34234,8,131,1,0,15,3.00,"3 lb rice, brown","3 LB RICE BROWN","LB RS  BRN"
34234,9,2834,,0,15,1.31,"1 lb 5 oz soy sauce","1 LB 5 OZ SOY SAUCE","LB  OS S SS"
34234,10,818,,0,5,3.50,"1 Tbsp 1/2 tsp black pepper","1 TBSP 1 2 TSP BLACK PEPPER","TBSP   TSP BLK PPR"
34234,11,1821,,0,8,9.50,"2 qt 1 1/2 cup water","2 QT 1 1 2 CUP WATER","KT    KP WTR"
34235,1,29724,,0,15,1.00,"1 lb almonds, sliced","1 LB ALMONDS SLICED","LB ALMNTS  SLST"
34235,2,131,6,0,15,4.00,"4 lb rice, brown","4 LB RICE BROWN","LB RS  BRN"
34235,3,1821,,0,9,1.00,"1 qt water","1 QT WATER","KT WTR"
34235,4,17364,,0,11,2.00,"2 oz oil","2 OZ OIL","OS OL"
34235,5,822,,0,11,2.00,"2 oz salt","2 OZ SALT","OS SLT"
34235,6,114,,0,15,2.50,"2 lb 8 oz margarine","2 LB 8 OZ MARGARINE","LB  OS MRKRN"
34235,7,1080,,0,15,2.50,"2 lb 8 oz mushrooms, canned","2 LB 8 OZ MUSHROOMS CANNED","LB  OS MXRMS  KNT"
34235,8,633,47,0,11,8.00,"8 oz onions, chopped","8 OZ ONIONS CHOPPED","OS ONNS  XPT"
34235,9,503,1,0,15,1.50,"1 lb 8 oz flour","1 LB 8 OZ FLOUR","LB  OS FLR"
34235,10,822,,0,11,4.75,"4 3/4 oz salt","4 3 4 OZ SALT","  OS SLT"
34235,11,1821,,0,10,2.50,"2 gal 2 qt water, very hot","2 GAL 2 QT WATER VERY HOT","KL  KT WTR  FR HT"
34237,1,32827,47,0,15,3.50,"3 1/2 lb broccoli flowerettes","3 1 2 LB BROCCOLI FLOWERETTES","  LB BRKKL FLWRTS"
34237,2,822,,0,11,2.00,"2 oz salt","2 OZ SALT","OS SLT"
34237,3,1821,,0,9,2.00,"2 qt water","2 QT WATER","KT WTR"
34237,4,630,47,0,15,1.00,"1 lb mushrooms, fresh","1 LB MUSHROOMS FRESH","LB MXRMS  FRX"
34237,5,633,47,0,11,13.00,"13 oz onions, medium ","13 OZ ONIONS MEDIUM ","OS ONNS  MTM "
34237,6,1067,,0,11,1.00,"1 oz garlic, fresh","1 OZ GARLIC FRESH","OS KRLK  FRX"
34237,7,29242,8,0,15,1.00,"1 lb carrots, sliced, frozen","1 LB CARROTS SLICED FROZEN","LB KRTS  SLST  FRSN"
34237,8,1821,,0,9,3.00,"3 qt water","3 QT WATER","KT WTR"
34237,9,822,,0,11,2.50,"2 1/2 oz salt","2 1 2 OZ SALT","  OS SLT"
34237,10,2681,,0,6,3.00,"3 Tbsp salad oil","3 TBSP SALAD OIL","TBSP SLT OL"
34237,11,483,47,0,15,2.50,"2 1/2 lb rice","2 1 2 LB RICE","  LB RS"
34237,12,2681,,0,11,5.00,"5 oz salad oil","5 OZ SALAD OIL","OS SLT OL"
34237,13,1821,,0,8,1.00,"1 cup water","1 CUP WATER","KP WTR"
34237,14,1706,,0,11,1.00,"1 oz cornstarch","1 OZ CORNSTARCH","OS KRNSTRX"
34237,15,822,,0,5,1.00,"1 tsp salt","1 TSP SALT","TSP SLT"
34237,16,561,,0,5,1.00,"1 tsp sugar, granulated","1 TSP SUGAR GRANULATED","TSP SKR  KRNLTT"
34237,17,2834,,0,11,4.00,"4 oz soy sauce","4 OZ SOY SAUCE","OS S SS"
34238,1,131,6,0,15,6.00,"6 lb brown rice","6 LB BROWN RICE","LB BRN RS"
34238,2,114,,0,11,7.50,"7 1/2 oz margarine","7 1 2 OZ MARGARINE","  OS MRKRN"
34238,3,822,,0,5,2.50,"2 1/2 tsp salt","2 1 2 TSP SALT","  TSP SLT"
34238,4,1821,,0,9,1.75,"1 3/4 qt water","1 3 4 QT WATER","  KT WTR"
34238,5,120,,0,7,8.50,"8 1/2 fl oz salad oil","8 1 2 FL OZ SALAD OIL","  FL OS SLT OL"
34238,6,633,47,0,11,25.00,"25 oz onions, diced","25 OZ ONIONS DICED","OS ONNS  TST"
34238,7,5768,,0,15,2.00,"2 lb carrots, diced","2 LB CARROTS DICED","LB KRTS  TST"
34238,8,609,41,0,15,2.00,"2 lb celery, diced","2 LB CELERY DICED","LB SLR  TST"
34238,9,1111,47,0,15,2.00,"2 lb zucchini, sliced","2 LB ZUCCHINI SLICED","LB SKXN  SLST"
34238,10,593,47,0,15,2.00,"2 lb cabbage, sliced","2 LB CABBAGE SLICED","LB KBJ  SLST"
